0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.8891602400380852,-0.3126328018905098,0.852077638967119,-0.1243283444792001,-0.4823019346196434,1.0461204091705,0.6654868943401674,0.2996678844498696,0.1099173875819643,0.1181833883426528,0.8132130114825408,0.4026943584858699,-1.1640090816614377,0.7719072321558267,0.6133185287538345,0.4979683229832639,-0.9066913674705463,0.1762914731218144,-0.202054919047746,-0.6625494568705121,-1.36755076025081,-0.3241701634254941,-0.9610434598485772,0.6469492415977488,-1.353045822019748,-0.2974269798782994,-0.1812358802255834,-0.1874801956589757,0.3760593748014376,-0.993282417364612
-0.0008298744791919,-0.7203013133578129,-0.8876394038350328,-0.2089853902864285,0.2655240879254695,0.9567824516032912,-0.8505050583858585,1.6409684418484194,0.3209827235699418,0.4967052199947119,-1.0286009892073165,-0.0799039224207813,-0.0873286907078797,-0.4737351237102306,-0.8024969961079593,0.7910708089099407,0.520468673981726,-0.477802255737274,0.8520046788469454,-0.0988647284681618,-1.2097813888444782,-0.0517212647611195,-0.0087424628392249,0.6675396673234878,-1.3968143047275443,0.6584900227669612,-0.8264847540117712,1.1027785950867908,0.2694527836663758,0.492458664901383
-0.393648055496739,-0.1625836296354885,-0.0425979553835278,0.3607549951396012,-1.7240352256140252,0.1825455467848026,0.1990937248014972,1.6975252550889026,0.2087744585898078,-0.570351130408456,0.9280897435237998,-0.8232121810665516,0.5403894819707158,-0.4362283881618962,0.191579283271737,0.0177507488440046,-0.4164673173970254,-1.5411558147843174,-1.0383081255545106,-0.4198973703196439,0.3816325308805162,-0.3337881997506151,0.6121466233202598,1.4611323885669616,-0.8489926592938309,-0.1592579962982492,0.009313137939416,-0.4637192957610204,0.8277055153364795,0.7806290877482758
0.0061111178180398,0.5123669809223792,1.930602413759665,-0.1232856592384193,-2.521823422316264,0.6430919648352816,0.4030717817926674,-1.6943347812510416,-1.2918967037236282,-1.6951052001220903,0.0887060463097963,-0.775307159533482,0.3418189017393164,0.1743807732401154,1.0404908798687549,1.0920625753875366,0.9913786410501496,-0.5440841139353672,-1.4768896193244418,-1.4074891805793908,0.9355232440709188,-1.3985893714347049,-0.9079327446994316,-0.8164481080716879,0.0583279413262772,-0.7905479696061793,-0.0579072094339138,0.5946966864471827,0.3525171611909387,-0.5267193144054988
0.8465030168196037,-0.0731187742850234,0.3061512091835038,-0.5095602939616664,-1.125927078301226,-0.5512661062099288,0.9651817369733378,0.2342725765291129,0.4775224617493513,0.486387028077955,0.2271646942446,-1.0169375513330576,-0.634663502075063,1.2950953395232694,-1.0067915748055147,-0.6902232034865665,-0.2949189159194432,-1.0130169711340355,2.2662254592236017,-0.6700080397427601,-0.737164195713844,-1.087256127830755,-0.5438724434004317,0.6528189795053457,-0.8025786949855906,-2.43533330189489,-0.3098325490437751,-0.5176682959988713,-0.0730786199012113,0.1888014028381654
-0.4802970666577439,0.3026475749214116,0.5499619938685796,1.4747429350500327,-0.3157568096510793,-0.986979782245484,0.224236707393603,-1.4945923070028435,0.0404593749928245,-2.6955083153841253,-1.012508834823053,0.3374004075504305,0.7307087698421645,-0.1496738793670816,0.3486276216531604,-0.5457214232952534,0.5089242716661632,-0.3363059295837594,1.1375993579152786,-0.2262119196386841,-0.097833882687475,1.2247233648046167,0.5096067172985893,-0.675005624331717,1.307117652652538,1.4938410073850554,0.6876557931248023,-0.5792635730277687,-1.2215853835566337,-0.5388750269339958
1.3811777650273551,1.927176644905169,-1.6621650581223633,1.589836384200852,1.91768021600682,-1.282542163700291,0.2834809975537022,0.843305831292672,0.5839775737268902,0.4151228368345933,-1.429324937347528,2.186228776619412,0.1174859397296556,-0.7059014557130485,1.8400304583044709,1.4402344528577768,-1.2897803522905804,-2.406802404175424,-0.8867028219709909,-1.1054108456499891,0.4153339172301258,-0.9902209373331664,-0.0474806244132169,0.8183832079483362,2.7819228833541843,1.969324368144299,1.7612691444320934,-0.6306848427463466,1.5353580827218765,2.141594957702172
1.771933406255114,0.6234032432364094,1.1069085160093726,1.0087711765708438,0.979935534523233,1.4619368057929591,-0.9116506074511858,-0.306848031129138,0.9030574163795424,0.0760768930246108,-0.0431648077722896,0.7279142942978116,0.0592945381280329,1.4767847265604943,-1.3542964745619666,-1.0402390851547196,-1.1432388352489389,0.4523993559640459,1.1558149191581544,-1.6385988849048023,0.4729644154715005,1.054611202010887,0.0662116271592791,0.1218989148336201,1.6507892618796831,0.697952861705978,0.8292188642869541,-0.1985917359649305,0.3695782150364283,1.4407179172327689
0.0218819686816024,-0.1553517177464676,-1.2172758052965291,0.2503335026354916,-1.009543168037586,-1.4320272047281086,-0.281333335926173,0.8402508397300869,0.5794391644629401,0.1774807546466827,1.1964782174464732,0.529672676445778,1.5965406064921748,0.3585100741583163,0.2063723927901024,0.024158178741249,-0.2920580457134153,-1.600597253703922,1.0661179831712986,0.1797222249309932,-0.0145779891842584,0.1096326726387278,-0.5631236763382763,0.7866240302371569,0.2458699889391245,-1.0215049322459546,2.3622479541206327,0.4521145518178061,-0.4685572445447222,0.2263013140446857
0.0755310697648994,0.7966811975901898,-0.7529182060086858,-0.4145861583364189,0.0516578593828657,-1.10198459745755,-0.7750426476207596,-0.7183069208546452,2.409285549713496,-0.3126959306174021,-2.075488145349796,0.0351706217425583,0.4579910109574574,1.515719244316378,0.2084391842933795,-0.5121822437021357,0.1981784487541115,-0.27372725617508,0.1947449689218292,0.1105949710402585,-0.6178705404994959,-0.2964848791090347,0.1997287532310421,1.3697906204746415,-0.8146652951317622,-1.5538828819481407,-1.5794633299043734,1.021691357260593,0.7014835769245992,-0.6854379229228524
